NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,X,27.00,Low Risk,NF00115,Audio Interchange File Format (AIFF),aiff|aif,Digital Audio,Yes,Yes,No,1989,0,Yes,Yes,No,5,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,27.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,27.00
,X,21.00,Moderate Risk,NF00116,Audio Interchange File Format (AIFF) with LPCM Audio,aiff|aif,Digital Audio,Yes,Yes,No,1989,0,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,No,0,No,N/A,No,4,21.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,21.00
,X,21.00,Moderate Risk,NF00117,Audio Video Interleave Format (AVI),avi,Digital Video,Yes,Yes,No,1997,0,Yes,Yes,No,5,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,No,0,No,N/A,No,4,21.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,21.00
,,-2.00,Moderate Risk,NF00122,AutoCAD component: Block Attribute Template,bkl,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-2.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-12.00
,,-2.00,Moderate Risk,NF00123,AutoCAD component: Colour-Dependant Plot Style Table,ctb,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-2.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-12.00
,,-6.00,Moderate Risk,NF00124,AutoCAD component: Compiled Menu,mnc,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-6.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-16.00
,,0.00,Moderate Risk,NF00125,AutoCAD component: Custom Dictionary,cus,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,Yes,Yes,Unknown,Unknown,Unknown,Unknown,-1,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,0.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-10.00
,,-2.00,Moderate Risk,NF00126,AutoCAD component: dbConnect Template Set,dbt,Digital Design and Vector Graphics|Databases,Yes,No,N/A,2001,-3,Unknown,Yes,No,3,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-2.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-12.00
,,-4.00,Moderate Risk,NF00127,AutoCAD component: Linetype Definition File,lin,Digital Design and Vector Graphics,Yes,No,N/A,0,-3,Unknown,Yes,No,3,Yes,No,Unknown,Unknown,Unknown,Unknown,-5,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-4.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-14.00
,,-2.00,Moderate Risk,NF00128,AutoCAD component: Named Plot Style Table,stb,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-2.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-12.00
,,-4.00,Moderate Risk,NF00132,AutoCAD component: Script,scr,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,Yes,No,Unknown,Unknown,Unknown,Unknown,-5,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Yes,Yes,0,Yes,No,-4,No,N/A,No,4,-4.00,Moderate Risk,0.000,-5,No acceptable tools available in the marketplace,-14.00
,,0.00,Moderate Risk,NF00118,AutoCAD Drawing (2000-2002),dwg,Digital Design and Vector Graphics,Yes,No,N/A,2002,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,0.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-2.00
,,0.00,Moderate Risk,NF00119,AutoCAD Drawing (2004-2005),dwg,Digital Design and Vector Graphics,Yes,No,N/A,2005,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,0.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-2.00
,,0.00,Moderate Risk,NF00120,AutoCAD Drawing (2007-2008),dwg,Digital Design and Vector Graphics,Yes,No,N/A,2008,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,0.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-2.00
,,0.00,Moderate Risk,NF00121,AutoCAD Drawing (2010-2012),dwg,Digital Design and Vector Graphics,Yes,No,N/A,2012,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,0.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-2.00
,,-2.00,Moderate Risk,NF00129,AutoCAD Drawing (R10),dwg,Digital Design and Vector Graphics,Yes,No,N/A,1988,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,No,0,Yes,No,-4,No,N/A,No,4,-2.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-4.00
,,-2.00,Moderate Risk,NF00130,AutoCAD Drawing (R11/12),dwg,Digital Design and Vector Graphics,Yes,No,N/A,1993,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,No,0,Yes,No,-4,No,N/A,No,4,-2.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-4.00
,,0.00,Moderate Risk,NF00131,AutoCAD Drawing (R14),dwg,Digital Design and Vector Graphics,Yes,No,N/A,1997,-3,Unknown,Yes,No,3,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Unknown,Yes,Yes,2,Yes,No,-4,No,N/A,No,4,0.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-2.00
,,-2.00,Moderate Risk,NF00649,AutoCAD Drawing unspecified version,dwg,Digital Design and Vector Graphics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00,Moderate Risk,0.003,-5,Transformation already performed at NARA,-4.00
,,-13.00,Moderate Risk,NF00133,AutoDesk Revit Template,rte,Digital Design and Vector Graphics,Yes,No,N/A,2000,-3,Unknown,Yes,No,3,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Yes,No,Unknown,Yes,Yes,0,Yes,No,-4,Unknown,Unknown,Unknown,-7,-13.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,-15.00
X,,22.00,Moderate Risk,NF00862,AV1 Image File Format 1.1,avif,Digital Video|Digital Still Image,No,Yes,Yes,2024,6,Unknown,Yes,No,3,No,No,Yes,Yes,No,N/A,-4,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Yes,4,No,N/A,No,4,22.00,Moderate Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,22.00
,,-18.00,Moderate Risk,NF00881,Avid Pro Tools Session versions 10 and above,ptx,Digital Audio,Yes,No,N/A,2021,-3,Yes,Yes,No,5,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Yes,No,-7,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-18.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-26.00
,,-21.00,Moderate Risk,NF00817,Avid Pro Tools Session versions 5.1-6.9,pts,Digital Audio,Yes,No,N/A,2004,-3,Yes,No,No,2,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Yes,No,-7,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-21.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-29.00
,,-21.00,Moderate Risk,NF00880,Avid Pro Tools Session versions 7-9.9,ptf,Digital Audio,Yes,No,N/A,2010,-3,Yes,No,No,2,No,Yes,Unknown,Unknown,Unknown,Unknown,-3,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Yes,No,-7,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-21.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-29.00
,,-11.00,Moderate Risk,NF00734,Backup File,bak|old|sb|bck,Software and Code,Unknown,No,N/A,0,-3,Unknown,Unknown,Yes,-3,No,No,Unknown,Unknown,Unknown,Unknown,-7,Yes,Unknown,1,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Unknown,-4,Unknown,Unknown,Yes,-7,-11.00,Moderate Risk,0.000,-5,No transformation is needed,-16.00
,,2.00,Moderate Risk,NF00134,Batch Script,bat|cmd|btm,Software and Code,Yes,Yes,No,0,0,Yes,Yes,Unknown,2,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,Unknown,Unknown,-4,No,N/A,Unknown,0,2.00,Moderate Risk,0.001,-5,No transformation is needed,-3.00
,,-35.00,High Risk,NF00820,Beyond TV Transport Stream,tp,Digital Video,Yes,No,N/A,2010,-3,Yes,No,No,2,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,Unknown,-2,No,N/A,Yes,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-35.00,High Risk,0.000,-5,No acceptable tools available in the marketplace,-45.00
,,-5.00,Moderate Risk,NF00135,Binary file,bin,Software and Code,Unknown,No,N/A,0,-3,Yes,Unknown,Unknown,-1,No,No,No,N/A,Unknown,Unknown,-4,Unknown,Unknown,-3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Unknown,0,No,N/A,Yes,0,-5.00,Moderate Risk,0.000,-5,No transformation is needed,-10.00
,,-46.00,High Risk,NF00702,BlackBerry Binary Executable,cod,Software and Code,Yes,No,N/A,0,-3,Yes,No,Unknown,-1,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,Yes,Yes,-10,Unknown,N/A,Unknown,No,No,-11,Unknown,Unknown,-4,Unknown,Unknown,Unknown,-7,-46.00,High Risk,0.001,-5,No transformation is needed,-51.00
X,,32.00,Low Risk,NF00650,Broadcast Wave (BWF) unspecified version,wav,Digital Audio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00,Low Risk,0.003,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,32.00,Low Risk,NF00136,Broadcast Wave (BWF) v. 0,wav,Digital Audio,Yes,Yes,Yes,1997,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,No,Yes,4,No,N/A,No,4,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,32.00,Low Risk,NF00539,Broadcast Wave (BWF) v. 1,wav,Digital Audio,Yes,Yes,Yes,2001,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,No,6,No,Yes,4,No,N/A,No,4,32.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,32.00
X,,34.00,Low Risk,NF00540,Broadcast Wave (BWF) v. 2,wav,Digital Audio,Yes,Yes,Yes,2011,3,Unknown,Yes,No,3,Yes,Yes,No,N/A,No,N/A,5,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,34.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,34.00
,,-15.00,Moderate Risk,NF00713,Broderbund The Print Shop Letterhead,let,Presentation and Publishing,Yes,No,N/A,0,-3,Yes,No,Yes,-1,No,No,Unknown,Unknown,Unknown,Unknown,-7,Yes,Yes,3,No,No,4,No,N/A,Unknown,Yes,No,-7,Unknown,No,-4,No,N/A,Yes,0,-15.00,Moderate Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-23.00
X,,25.00,Low Risk,NF00636,BSB,kap|cap|bsb,Navigational Charts|Geospatial,No,Yes,Yes,2004,6,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,No,0,No,N/A,No,4,25.00,Low Risk,0.000,-5,Transformation already performed at NARA,23.00
,,19.00,Moderate Risk,NF00594,BSON,bson,Databases,Yes,Yes,No,2024,0,Unknown,Yes,No,3,No,No,No,N/A,No,N/A,-1,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,Yes,2,No,Yes,4,No,N/A,No,4,19.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,17.00
,,-31.00,High Risk,NF00137,Btrieve 5.1,btr,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00541,Btrieve 6.0,btr,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,-31.00,High Risk,NF00542,Btrieve 6.1,btr,Databases,Yes,No,N/A,0,-3,Unknown,No,No,0,No,No,Unknown,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Unknown,N/A,Unknown,Unknown,No,-11,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-31.00,High Risk,0.000,-5,Acceptable tools exist but NARA does not have them,-39.00
,,15.00,Moderate Risk,NF00732,C/C++/Objective-C Header File,h|hpp|hxx,Software and Code,No,Yes,No,0,3,Yes,No,Unknown,-1,No,No,No,N/A,Yes,Yes,-2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Yes,0,No,N/A,Unknown,0,15.00,Moderate Risk,0.000,-5,No transformation is needed,10.00
,,31.00,Low Risk,NF00138,C# Code,cs,Software and Code,Yes,Yes,Yes,2013,3,Yes,Yes,No,5,Yes,No,No,N/A,Yes,Yes,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,31.00,Low Risk,0.003,-5,No transformation is needed,26.00
,,29.00,Low Risk,NF00139,CALS Compressed Bitmap,cal|ct1|ct2,Digital Still Image,No,Yes,No,1988,3,Yes,Unknown,No,2,No,Yes,No,N/A,No,N/A,3,Yes,Unknown,1,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,29.00,Low Risk,0.002,-5,Transformation already performed at NARA,27.00
,,6.00,Moderate Risk,NF00468,Canon RAW (CRW),crw,Digital Still Image,Yes,No,N/A,1998,-3,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,No,0,Unknown,No,-4,No,N/A,Unknown,0,6.00,Moderate Risk,0.000,-5,Transformation already performed at NARA,4.00
,,8.00,Moderate Risk,NF00469,Canon RAW 2 (CR2),cr2,Digital Still Image,Yes,No,N/A,1998,-3,Yes,Yes,No,5,No,Yes,No,N/A,No,N/A,3,Yes,Yes,3,No,No,4,Yes,Yes,Yes,Yes,No,0,Unknown,No,-4,No,N/A,Unknown,0,8.00,Moderate Risk,0.277,-5,Transformation already performed at NARA,6.00
,,24.00,Low Risk,NF00141,Cascading Style Sheets 1.0,css,Web Records|Software and Code,No,Yes,Yes,2008,6,Unknown,Yes,Unknown,0,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,24.00,Low Risk,0.000,-5,No transformation is needed,19.00
,,24.00,Low Risk,NF00543,Cascading Style Sheets 2.0,css,Web Records|Software and Code,No,Yes,Yes,1998,6,Unknown,Yes,Unknown,0,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,24.00,Low Risk,0.000,-5,No transformation is needed,19.00
,,24.00,Low Risk,NF00544,Cascading Style Sheets 2.1,css,Web Records|Software and Code,No,Yes,Yes,2021,6,Unknown,Yes,Unknown,0,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,24.00,Low Risk,0.000,-5,No transformation is needed,19.00
,,24.00,Low Risk,NF00875,Cascading Style Sheets 2.2,css,Web Records|Software and Code,No,Yes,Yes,2016,6,Unknown,Yes,Unknown,0,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,24.00,Low Risk,0.000,-5,No transformation is needed,19.00
,,24.00,Low Risk,NF00651,Cascading Style Sheets unspecified version,css,Web Records|Software and Code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.00,Low Risk,0.009,-5,No transformation is needed,19.00
,,-18.00,Moderate Risk,NF00772,CC:Mail archive,cca,Email,Yes,No,N/A,2000,-3,Yes,No,No,2,Yes,No,Unknown,Unknown,Unknown,Unknown,-5,Unknown,Yes,-1,No,No,4,Yes,Yes,Unknown,Unknown,No,-4,Yes,No,-4,Unknown,Unknown,Unknown,-7,-18.00,Moderate Risk,0.000,-5,No transformation is needed,-23.00
,,27.00,Low Risk,NF00191,CCITT T.4 Group 3 compression (Fax image file),tiff|others,Digital Still Image,No,Yes,Yes,2003,6,Unknown,Yes,No,3,No,N/A,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,27.00,Low Risk,0.000,-5,Transformation already performed at NARA,25.00
,,27.00,Low Risk,NF00488,CCITT T.6 Group 4 compression (Fax image file),tiff|others,Digital Still Image,No,Yes,Yes,1988,6,Unknown,Yes,No,3,No,N/A,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,27.00,Low Risk,0.000,-5,Transformation already performed at NARA,25.00
,,28.00,Low Risk,NF00833,CDX Internet Archive Index,cdx,Web Records,No,Yes,Yes,2015,6,Unknown,Yes,No,3,Yes,Yes,No,N/A,Unknown,Unknown,2,Unknown,Unknown,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,28.00,Low Risk,0.000,-5,Preferred/Acceptable Format as per Transfer Guidance,28.00
,,-7.00,Moderate Risk,NF00411,Checksum File,sum,Software and Code,Yes,No,N/A,0,-3,Yes,Unknown,Unknown,-1,Yes,No,No,N/A,Unknown,Unknown,-2,Yes,Unknown,1,No,No,4,Yes,Unknown,Yes,Yes,Unknown,-2,Unknown,No,-4,No,N/A,Unknown,0,-7.00,Moderate Risk,0.000,-5,No transformation is needed,-12.00
,,15.00,Moderate Risk,NF00545,ColdFusion Component File,cfc,Software and Code,Yes,No,N/A,2021,-3,Unknown,Yes,No,3,Yes,No,No,N/A,Yes,No,-2,Unknown,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,15.00,Moderate Risk,0.000,-5,No transformation is needed,10.00
,,23.00,Low Risk,NF00142,ColdFusion Markup Language,cfm,Software and Code,Yes,No,N/A,0,-3,Yes,Yes,No,5,Yes,No,No,N/A,Yes,No,-2,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,23.00,Low Risk,0.001,-5,No transformation is needed,18.00
X,,26.00,Low Risk,NF00143,Comma Separated Values,csv,Structured Data,No,Yes,Yes,2005,6,Yes,Unknown,No,2,Yes,No,No,N/A,No,N/A,1,No,No,-3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,26.00,Low Risk,0.037,-5,Preferred/Acceptable Format as per Transfer Guidance,26.00
,,21.00,Moderate Risk,NF00725,Command manual,man,Software and Code,No,Yes,No,2021,3,Yes,No,Unknown,-1,Yes,No,No,N/A,Yes,Yes,0,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,Unknown,Yes,0,No,N/A,No,4,21.00,Moderate Risk,0.000,-5,No transformation is needed,16.00
,,19.00,Moderate Risk,NF00144,Common Data Format Toolkit,cdf,Software and Code,Yes,Yes,No,2012,0,Unknown,Yes,Yes,0,No,No,No,N/A,Yes,Unknown,-4,Yes,Yes,3,No,No,4,Yes,Yes,No,Yes,Yes,8,No,Yes,4,No,N/A,No,4,19.00,Moderate Risk,0.000,-5,No transformation is needed,14.00
,,-24.00,High Risk,NF00790,CompeGPS Land Track file,trk,Geospatial,Yes,No,N/A,2001,-3,Yes,Unknown,No,2,Unknown,No,Unknown,Unknown,Yes,Unknown,-7,Unknown,Unknown,-3,No,No,4,Yes,No,Yes,Unknown,Unknown,-6,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-24.00,High Risk,0.000,-5,Transformation already performed at NARA,-26.00
,,-13.00,Moderate Risk,NF00111,Compressed Archive File,arc,Software and Code,Yes,Yes,No,0,0,Unknown,No,Yes,-3,No,No,Yes,No,Unknown,Unknown,-6,Yes,Unknown,1,No,No,4,Unknown,N/A,No,No,Unknown,-5,Unknown,No,-4,No,N/A,Unknown,0,-13.00,Moderate Risk,0.000,-5,No transformation is needed,-18.00
,,-41.00,High Risk,NF00774,Compressed ARX file archive,arx,Software and Code,Yes,No,N/A,0,-3,Yes,No,Unknown,-1,No,No,Yes,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,Unknown,Unknown,-10,Yes,Unknown,Unknown,No,Unknown,-6,Unknown,No,-4,Unknown,Unknown,Unknown,-7,-41.00,High Risk,0.000,-5,No transformation is needed,-46.00
,,-5.00,Moderate Risk,NF00691,Compressed Dynamic Link Library (DLL),dl_,Software and Code,Yes,No,N/A,2024,-3,Yes,Yes,Yes,2,No,No,Yes,Unknown,Unknown,Unknown,-7,Unknown,Unknown,-3,No,No,4,Yes,No,No,No,Yes,2,Unknown,No,-4,No,N/A,No,4,-5.00,Moderate Risk,0.004,-5,No transformation is needed,-10.00
,,15.00,Moderate Risk,NF00145,Computer Graphics Metafile 1,cgm,Digital Still Image,No,Yes,Yes,1992,6,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Yes,No,Yes,-2,No,No,0,No,N/A,No,4,15.00,Moderate Risk,0.000,-5,No transformation is needed,10.00
,,15.00,Moderate Risk,NF00546,Computer Graphics Metafile 2,cgm,Digital Still Image,No,Yes,Yes,1992,6,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Yes,No,Yes,-2,No,No,0,No,N/A,No,4,15.00,Moderate Risk,0.000,-5,No transformation is needed,10.00
,,15.00,Moderate Risk,NF00547,Computer Graphics Metafile 3,cgm,Digital Still Image,No,Yes,Yes,1992,6,Unknown,Yes,No,3,No,Yes,No,N/A,No,N/A,3,Unknown,Unknown,-3,No,No,4,Yes,Yes,Yes,No,Yes,-2,No,No,0,No,N/A,No,4,15.00,Moderate Risk,0.000,-5,No transformation is needed,10.00
