NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
X,,25.00,Low Risk,NF00198,Free Lossless Audio Codec (FLAC),flac,Digital Audio,2,2,-1,-2,3,0,-1,1,0,-1,2,-1,0,1,0,1,2,-1,1,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,25.00,Low Risk,0.000,-5,5,25.00
,,-14.00,Moderate Risk,NF00470,FujiFilm RAW,raf,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,-4,-1,-2,-7,-14.00,Moderate Risk,0.000,-5,3,-16.00
X,,33.00,Low Risk,NF00200,Geography Markup Language,gml,Geospatial,2,2,2,-2,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,33.00,Low Risk,0.000,-5,5,33.00
,,29.00,Low Risk,NF00831,GeoJSON,json|geojson,Geospatial,2,2,2,-2,6,0,2,1,3,1,-2,1,0,1,0,1,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,29.00,Low Risk,0.000,-5,0,24.00
X,,32.00,Low Risk,NF00795,GeoPackage,gpkg,Geospatial,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,32.00,Low Risk,0.000,-5,5,32.00
X,,22.00,Moderate Risk,NF00201,Geospatial Tagged Image File Format (GeoTIFF),gtiff|tif|tiff,Geospatial|Digital Still Image,2,2,-1,-4,3,0,-1,1,0,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,22.00,Moderate Risk,0.000,-5,5,22.00
,X,20.00,Moderate Risk,NF00202,Graphics Interchange Format 87a,gif,Digital Still Image,-1,2,2,-4,3,0,2,1,3,-1,2,-1,0,1,0,1,-2,1,-1,2,2,4,2,1,2,2,-1,6,2,-2,0,2,0,2,4,20.00,Moderate Risk,0.000,-5,5,20.00
,X,22.00,Moderate Risk,NF00203,Graphics Interchange Format 89a,gif,Digital Still Image,-1,2,2,-4,3,0,2,1,3,-1,2,-1,0,1,0,1,-2,1,-1,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,22.00,Moderate Risk,0.000,-5,5,22.00
,X,20.00,Moderate Risk,NF00652,Graphics Interchange Format unspecified version,gif,Digital Still Image,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,20.00,Moderate Risk,0.098,-5,5,20.00
,,32.00,Low Risk,NF00204,GZIP,gz|tgz,Software and Code,2,2,-1,-4,3,2,2,1,5,-1,2,-1,0,1,0,1,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,32.00,Low Risk,0.022,-5,0,27.00
,,-20.00,Moderate Risk,NF00566,Harvard Graphics Chart 3.0,ch3,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-20.00,Moderate Risk,0.000,-5,-3,-28.00
,,-20.00,Moderate Risk,NF00206,Harvard Graphics ChartXL/Vector Graphics,cht,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-20.00,Moderate Risk,0.000,-5,-3,-28.00
,,-20.00,Moderate Risk,NF00205,Harvard Graphics Presentation 2.0,shw,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-20.00,Moderate Risk,0.000,-5,-3,-28.00
,,-20.00,Moderate Risk,NF00489,Harvard Graphics Presentation for Windows,prs|pr4,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-20.00,Moderate Risk,0.000,-5,-3,-28.00
,,-20.00,Moderate Risk,NF00490,Harvard Graphics Show 3.0,sh3,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-20.00,Moderate Risk,0.000,-5,-3,-28.00
,,-12.00,Moderate Risk,NF00207,Hewlett Packard Vector Graphic Plotter File,plt,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,1,-2,1,0,-1,-1,-2,-2,-1,-3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,-4,-1,-2,-7,-12.00,Moderate Risk,0.000,-5,-3,-20.00
,,14.00,Moderate Risk,NF00638,High Efficiency Image File Format (HEIF),heif|heifs,Digital Still Image,2,2,2,0,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,14.00,Moderate Risk,0.000,-5,0,9.00
,,10.00,Moderate Risk,NF00639,High Efficiency Image File Format with HEVC compression (HEIC),heic|heics,Digital Still Image,2,2,2,0,6,0,2,1,3,-1,-2,-1,-1,1,0,-4,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.000,-5,0,5.00
,,-25.00,High Risk,NF00721,HLM Multivariate Data Matrix Format,mdm,Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,-1,-1,-1,-1,-7,-2,1,-1,2,2,4,2,-1,-4,-2,1,-4,-2,-2,-4,-4,-1,-2,-7,-25.00,High Risk,0.000,-5,-3,-33.00
,,13.00,Moderate Risk,NF00775,HTML Components,htc,Web Records|Software and Code,-1,2,-1,-2,0,2,-1,-2,-1,1,-2,1,0,1,0,1,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,13.00,Moderate Risk,0.000,-5,0,8.00
,,27.00,Low Risk,NF00567,Hypertext Markup Language 1.0,htm|html,Web Records|Software and Code,2,2,2,-4,6,0,2,1,3,1,-2,1,0,1,0,1,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,27.00,Low Risk,0.000,-5,0,22.00
,,27.00,Low Risk,NF00568,Hypertext Markup Language 1.1,htm|html,Web Records|Software and Code,2,2,2,-4,6,0,2,1,3,1,-2,1,0,1,0,1,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,27.00,Low Risk,0.000,-5,0,22.00
,,36.00,Low Risk,NF00569,Hypertext Markup Language 2.0,htm|html,Web Records|Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00570,Hypertext Markup Language 3.2,htm|html,Web Records|Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00571,Hypertext Markup Language 4.0,htm|html,Web Records|Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,36.00,Low Risk,NF00572,Hypertext Markup Language 4.01,htm|html,Web Records|Software and Code,2,2,2,-4,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,36.00,Low Risk,0.000,-5,0,31.00
,,32.00,Low Risk,NF00573,Hypertext Markup Language 5,htm|html,Web Records|Software and Code,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,0,27.00
,,32.00,Low Risk,NF00574,Hypertext Markup Language 5.1,htm|html,Web Records|Software and Code,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,0,27.00
,,32.00,Low Risk,NF00575,Hypertext Markup Language 5.2,htm|html,Web Records|Software and Code,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,-2,0,32.00,Low Risk,0.000,-5,0,27.00
,,27.00,Low Risk,NF00208,Hypertext Markup Language unspecified version,htm|html,Web Records|Software and Code,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,27.00,Low Risk,6.277,-7,0,20.00
,,-26.00,High Risk,NF00717,IBM Voice Type/ViaVoice Scripts Data,2|10,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,1,-2,-1,-1,-1,-1,-5,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,-4,-1,-2,-7,-26.00,High Risk,0.001,-5,0,-31.00
X,,33.00,Low Risk,NF00209,iCalendar,ics|ical|ifb|icalendar,Databases|Calendars,2,2,2,-4,6,0,2,1,3,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,33.00,Low Risk,0.000,-5,5,33.00
,,1.00,Moderate Risk,NF00210,Icon file format,ico,Digital Still Image,-1,-2,0,-4,-3,2,-1,1,2,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,1.00,Moderate Risk,0.001,-5,0,-4.00
,,9.00,Moderate Risk,NF00708,Include Header File,inc,Software and Code,2,-2,0,-4,0,2,-1,-2,-1,1,-2,1,0,1,0,1,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,9.00,Moderate Risk,0.001,-5,0,4.00
,,23.00,Low Risk,NF00211,Information or Setup File,info,Software and Code,2,-2,0,-4,0,2,2,1,5,1,2,1,0,1,0,5,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,23.00,Low Risk,0.000,-5,0,18.00
,,30.00,Low Risk,NF00212,Initial Graphics Exchange Specification 5.x,igs|iges,Digital Design and Vector Graphics,2,2,2,-4,6,0,-1,1,0,1,2,1,0,1,0,5,2,-1,1,2,2,4,2,1,2,2,-1,6,2,2,4,2,0,2,4,30.00,Low Risk,0.000,-5,3,28.00
,,-12.00,Moderate Risk,NF00712,InstallShield installer archive,ex_,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,1,2,1,0,-1,-1,2,-2,-1,-3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,-4,-1,-2,-7,-12.00,Moderate Risk,0.001,-5,0,-17.00
,,-2.00,Moderate Risk,NF00635,Intergraph Raster Format,crl,Navigational Charts|Geospatial,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,-1,-4,2,-1,-2,2,-2,0,2,0,-2,0,-2.00,Moderate Risk,0.000,-5,3,-4.00
,,-16.00,Moderate Risk,NF00213,Interleaf Document,ildoc|doc,Presentation and Publishing,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,-1,-1,-1,-1,-7,2,1,3,2,2,4,-4,0,2,2,-1,-1,-2,-2,-4,-4,-1,-2,-7,-16.00,Moderate Risk,0.003,-5,-5,-26.00
,X,19.00,Moderate Risk,NF00112,Internet Archive ARC,arc,Web Records,2,2,-1,-4,3,0,2,1,3,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,1,-4,-2,1,-2,2,2,4,2,0,2,4,19.00,Moderate Risk,0.000,-5,5,19.00
,,-16.00,Moderate Risk,NF00816,IRCAM Sound File,sf,Digital Audio,2,2,-1,-4,3,2,-1,1,2,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-16.00,Moderate Risk,0.000,-5,3,-18.00
,,19.00,Moderate Risk,NF00215,Java Archive File,jar,Software and Code,-1,2,-1,-2,0,2,-1,1,2,-1,2,1,0,-1,1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,19.00,Moderate Risk,0.000,-5,0,14.00
,,12.00,Moderate Risk,NF00576,Java Class (Compiled Object Code),class,Software and Code,2,2,-1,-2,3,2,2,-2,2,-1,2,1,0,-1,-1,0,-2,-1,-3,2,2,4,2,1,-4,2,1,2,-2,2,0,2,0,2,4,12.00,Moderate Risk,0.002,-5,0,7.00
,,1.00,Moderate Risk,NF00703,Java Servlet Component,do,Software and Code,-1,2,-1,-2,0,2,2,-2,2,-1,-2,-1,-1,-1,1,-5,2,1,3,2,2,4,2,1,2,2,1,8,-2,-2,-4,-4,-1,-2,-7,1.00,Moderate Risk,0.001,-5,0,-4.00
,,16.00,Moderate Risk,NF00216,Java Source Code,java,Software and Code,2,2,-1,-2,3,2,2,-2,2,1,-2,1,0,-1,-1,-2,2,-1,1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,16.00,Moderate Risk,0.000,-5,0,11.00
,,16.00,Moderate Risk,NF00217,JavaScript,js,Software and Code,-1,2,-1,0,0,2,2,1,5,1,-2,1,0,-1,-1,-2,-2,-1,-3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,16.00,Moderate Risk,0.010,-5,0,11.00
X,,31.00,Low Risk,NF00218,JavaScript Object Notation (JSON),json|txt,Structured Data,2,2,-1,-2,3,2,2,1,5,1,-2,1,0,-1,1,0,2,1,3,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,31.00,Low Risk,0.001,-5,5,31.00
X,X,24.00,Low Risk,NF00219,JPEG 2000 File Format,jp2|jpx,Digital Still Image,2,2,2,-2,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,24.00,Low Risk,0.000,-5,5,24.00
,,17.00,Moderate Risk,NF00220,JPEG File Interchange Format 1.00,jpg|jpeg|jpe,Digital Still Image,-1,-2,0,-4,-3,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,-1,6,2,-2,0,2,0,2,4,17.00,Moderate Risk,0.000,-5,0,12.00
,,17.00,Moderate Risk,NF00491,JPEG File Interchange Format 1.01,jpg|jpeg|jpe,Digital Still Image,-1,-2,0,-4,-3,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,-1,6,2,-2,0,2,0,2,4,17.00,Moderate Risk,0.000,-5,0,12.00
,X,28.00,Low Risk,NF00492,JPEG File Interchange Format 1.02,jpg|jpeg|jpe,Digital Still Image,2,2,2,-2,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,28.00,Low Risk,0.000,-5,5,28.00
,,19.00,Moderate Risk,NF00493,JPEG Raw Stream,jpg|jpeg|jpe,Digital Still Image,2,2,2,-2,6,0,2,1,3,-1,2,-1,-1,1,0,0,-2,-1,-3,2,2,4,0,0,2,2,1,5,2,-2,0,2,0,2,4,19.00,Moderate Risk,0.000,-5,0,14.00
,,-8.00,Moderate Risk,NF00221,JPEG Tiled Image Pyramid (JTIP),jtip,Digital Still Image,2,2,2,-2,6,0,2,1,3,-1,-2,-1,-1,1,0,-4,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,2,2,4,-4,-1,-2,-7,-8.00,Moderate Risk,0.000,-5,3,-10.00
,,17.00,Moderate Risk,NF00641,JPEG unspecified version,jpg|jpeg|jpe,Digital Still Image,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,17.00,Moderate Risk,18.464,-14,0,3.00
,,26.00,Low Risk,NF00802,JPEG XL,jxl,Digital Still Image,2,2,2,0,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,2,4,26.00,Low Risk,0.000,-5,0,21.00
X,,35.00,Low Risk,NF00222,Keyhole Markup Language,kml,Geospatial,2,2,2,-2,6,2,2,1,5,1,2,1,0,1,0,5,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,35.00,Low Risk,0.000,-5,5,35.00
,,30.00,Low Risk,NF00577,Keyhole Markup Language (Container),kmz,Geospatial,2,2,2,-2,6,0,2,1,3,1,2,-1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,2,4,30.00,Low Risk,0.000,-5,0,25.00
,,-9.00,Moderate Risk,NF00223,Keynote presentation file,key|key.zip,Presentation and Publishing,-1,-2,0,-4,-3,2,2,1,5,-1,-2,-1,0,-1,-1,-6,-2,1,-1,2,2,4,2,-1,-4,-2,1,-4,-2,-2,-4,2,0,-2,0,-9.00,Moderate Risk,0.000,-5,-3,-17.00
,,2.00,Moderate Risk,NF00578,Kodak Cineon,cin,Digital Cinema,-1,2,-1,-4,0,0,-1,1,0,-1,2,1,0,1,0,3,2,1,3,2,2,4,2,1,-4,-2,-1,-4,-2,-2,-4,2,0,-2,0,2.00,Moderate Risk,0.000,-5,3,0.00
,,-24.00,High Risk,NF00471,Kodak Photo-Enhancer,kdc,Digital Still Image,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,1,-4,-2,-1,-4,-2,-2,-4,-4,-1,-2,-7,-24.00,High Risk,0.000,-5,3,-26.00
,,-6.00,Moderate Risk,NF00224,Kodak PhotoCD,pcd,Digital Still Image,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,-1,-1,-1,-1,-3,-2,1,-1,2,2,4,2,1,-4,2,-1,0,2,-2,0,2,0,-2,0,-6.00,Moderate Risk,0.000,-5,3,-8.00
,,-1.00,Moderate Risk,NF00472,Kodak RAW,dcr,Digital Still Image,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,-1,0,-2,1,-1,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,3,-3.00
,,29.00,Low Risk,NF00225,LaTeX Master Document,tex,Presentation and Publishing,2,2,-1,0,3,2,2,1,5,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,2,2,4,2,0,2,4,29.00,Low Risk,0.000,-5,3,27.00
,,-46.00,High Risk,NF00714,Letter,ltr,Textual and Word Processing,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,-6,-4,-10,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-46.00,High Risk,0.001,-5,-3,-54.00
,,-8.00,Moderate Risk,NF00226,Lock File,lck|lock,Software and Code,2,-2,0,-4,0,2,-1,-2,-1,1,-2,-1,-1,-1,-1,-5,-2,-1,-3,2,2,4,2,1,2,2,1,8,-2,-2,-4,-4,-1,-2,-7,-8.00,Moderate Risk,0.000,-5,5,-8.00
,,9.00,Moderate Risk,NF00227,Log File,log,Software and Code,2,-2,0,-4,0,2,-1,1,2,1,-2,1,0,-1,-1,-2,2,-1,1,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,9.00,Moderate Risk,0.005,-5,0,4.00
,,-27.00,High Risk,NF00233,Lotus 1-2-3 Chart,pic,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-27.00,High Risk,0.000,-5,-3,-35.00
,,-10.00,Moderate Risk,NF00722,Lotus 1-2-3 Graph,gph,Spreadsheets,-1,-2,0,-4,-3,2,-1,-2,-1,-1,-2,1,0,-1,-1,-4,-2,1,-1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,-4,-1,-2,-7,-10.00,Moderate Risk,0.000,-5,3,-12.00
,,-12.00,Moderate Risk,NF00776,Lotus 1-2-3 Spreadsheet Formatting file 3.0,fm3,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,-6,2,-4,2,-1,2,2,1,6,-2,-2,-4,2,0,-2,0,-12.00,Moderate Risk,0.000,-5,3,-14.00
,,-1.00,Moderate Risk,NF00228,Lotus 1-2-3 Worksheet 1.0 and 1A,wks|123,Spreadsheets,-1,-2,0,-4,-3,2,-1,1,2,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,-4,-1,-2,-7,-1.00,Moderate Risk,0.001,-5,3,-3.00
,,-3.00,Moderate Risk,NF00229,Lotus 1-2-3 Worksheet 2.0,wk1|wk2,Spreadsheets,-1,-2,0,-4,-3,0,-1,1,0,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,2,1,2,2,-1,6,-2,-2,-4,-4,-1,-2,-7,-3.00,Moderate Risk,0.000,-5,3,-5.00
,,-8.00,Moderate Risk,NF00230,Lotus 1-2-3 Worksheet 3.0,wk3,Spreadsheets,-1,-2,0,-4,-3,2,-1,1,2,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,-4,0,2,2,-1,-1,-2,-2,-4,-4,-1,-2,-7,-8.00,Moderate Risk,0.000,-5,3,-10.00
,,-8.00,Moderate Risk,NF00231,Lotus 1-2-3 Worksheet 4.0/5.0,wk4,Spreadsheets,-1,-2,0,-4,-3,2,-1,1,2,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,-4,0,2,2,-1,-1,-2,-2,-4,-4,-1,-2,-7,-8.00,Moderate Risk,0.001,-5,3,-10.00
,,-21.00,Moderate Risk,NF00234,Lotus Approach 97 Database View File,apr,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,1,0,-1,-1,-4,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-21.00,Moderate Risk,0.000,-5,-5,-31.00
,,-21.00,Moderate Risk,NF00579,Lotus Approach Database View File,apt,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,1,0,-1,-1,-4,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,2,0,-2,0,-21.00,Moderate Risk,0.000,-5,-5,-31.00
,,-23.00,High Risk,NF00235,Lotus Freelance 1-2.1,pre,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,2,0,-2,0,-23.00,High Risk,0.000,-5,3,-25.00
,,-19.00,Moderate Risk,NF00236,Lotus Freelance Smartmaster Graphics,mas,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,-1,-1,-1,-1,-3,-2,-1,-3,2,2,4,-4,0,-4,2,-1,-7,-2,-2,-4,2,0,-2,0,-19.00,Moderate Risk,0.000,-5,-3,-27.00
,,-1.00,Moderate Risk,NF00237,Lotus Notes Database 2,nsf|ns2,Databases,-1,-2,0,-4,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,-3,-9.00
,,-1.00,Moderate Risk,NF00238,Lotus Notes Database 3,nsf|ns3,Databases,-1,-2,0,-4,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,-3,-9.00
,,-1.00,Moderate Risk,NF00239,Lotus Notes Database 4,nsf|ns4,Databases,-1,-2,0,-4,-3,0,2,1,3,-1,-2,1,0,-1,-1,-4,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,-3,-9.00
,,-1.00,Moderate Risk,NF00785,Lotus Notes Database unspecified version,nsf,Databases,FALSE,FALSE,FALSE,-4,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-1.00,Moderate Risk,0.000,-5,-3,-9.00
,,-20.00,Moderate Risk,NF00728,LuraDocument Format,ldf,Digital Still Image|Presentation and Publishing,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,-4,-1,-2,-7,-20.00,Moderate Risk,0.000,-5,0,-25.00
